../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1411-2 (6,78%).Chn;5000,0;2019-11-19 18:55:04;82687,31850216414;195454,72079901124;385252,01855749654;494901,5631412994;5451767,580522721;725,0024456833969;84,50529862937941;639,4780785807092;287,952398083348;367,7838903329466
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2401.Chn;5000,0;2019-01-24 18:45:53;514134,4022465949;1744176,0558695013;1972383,0964355078;3589573,608320755;37098660,237216584;723,7043091027659;80,41700812415428;637,6642974220554;284,9122019701817;365,01325255192535
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1508-4 (7,67%).Chn;5000,0;2019-09-04 15:31:32;97587,06121428184;272463,423635712;433426,9115066528;561710,5371072302;6206478,296321123;729,6430828329136;86,88811956366398;643,8411117753337;291,050993867126;371,19262454086766
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2401-4.Chn;5000,0;2019-02-13 17:46:33;80188,96216595067;306879,098880846;363367,8796955113;451088,555409321;5233812,8942784285;734,2217793445436;91,32834174975405;648,4103490312098;295,5663089098821;375,71477992360803
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1010-4 (9,54%).Chn;5000,0;2019-11-13 17:49:34;127974,85474574892;367921,5064223862;537492,3474721191;691868,2199943517;8284011,645675829;725,1800624734466;84,95217982439698;639,6303751364295;288,26093301918996;368,0922355660306
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0711-3 (7,72%).Chn;5000,0;2019-11-19 16:04:15;98969,22186250784;338893,8000970607;434282,86833993095;568710,5009754935;6411783,587590826;725,0077868090077;84,33424564821976;639,4674620829535;287,9319452202057;367,757538967552
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1306-2 (7,07%).Chn;5000,0;2019-06-19 18:51:27;86850,80722997397;245571,87670679318;405243,9757020289;513599,9351497141;5662217,956712401;730,1189575063602;99,32835439862079;645,9104319789991;299,71532845964856;378,3663814372745
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2504-3 (3,26%) (tb no Det LoBG).Chn;5000,0;2019-05-22 16:38:18;33039,89002686703;92690,23728763437;191752,26396155648;216249,76894801194;2382373,116047377;716,6013355652134;86,05489170997755;632,4787423234644;286,3623358252528;364,996014328783
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0310-3 (5,46%).Chn;5000,0;2019-10-16 15:31:33;64921,390138198716;194726,4883617219;313972,70524104807;401916,65912188543;4282263,14491911;725,8048982024603;84,25171750106703;640,174328581604;288,0832233746088;368,0636140076506
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0102-2.Chn;5000,0;2019-02-13 19:53:18;181501,6868359853;600885,3241977792;725305,8246288098;1024317,9158264275;11903957,255388513;734,2751202767881;91,29070365610008;648,356573954003;295,4510448640126;375,6100746897763
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2111-3 (9,17%).Chn;5000,0;2019-11-27 14:13:15;121027,71882972815;404200,4798700481;513038,28302945686;689694,4461910762;7828480,471350898;726,0412372075637;85,33531786551688;640,4524131169782;288,91905151443285;368,7378538616015
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2305-3 (7,75%).Chn;5000,0;2019-06-11 21:02:33;93401,11325501211;367835,1236390544;424822,5213537294;517176,142136052;6014334,639267839;730,2734054582656;99,17303563644676;645,9960150231591;299,6098939360949;378,30253030209286
